,name,finger_x,finger_y,thumb_x,thumb_y
9024,labeled-data\P59_R_10s_lowfps\img051.png,747.5133986086057,467.1660654470496,763.0970110796184,571.0568152538006
9025,labeled-data\P59_R_10s_lowfps\img052.png,744.9161298634369,539.8895903117752,768.2915485699559,581.4458902344755
9026,labeled-data\P59_R_10s_lowfps\img053.png,755.305204844112,495.73602164390616,783.8751610409686,539.8895903117752
9027,labeled-data\P59_R_10s_lowfps\img054.png,747.5133986086057,417.817959288843,773.4860860602935,532.0977840762689
9028,labeled-data\P59_R_10s_lowfps\img055.png,755.305204844112,365.8725843854676,763.0970110796184,565.862277763463
9029,labeled-data\P59_R_10s_lowfps\img056.png,773.4860860602935,534.6950528214377,783.8751610409686,558.0704715279567
9030,labeled-data\P59_R_10s_lowfps\img057.png,739.7215923730994,454.17972172120585,781.2778922957998,547.6813965472816
9031,labeled-data\P59_R_10s_lowfps\img058.png,763.0970110796184,339.8998969337798,755.305204844112,586.6404277248131
9032,labeled-data\P59_R_10s_lowfps\img059.png,770.8888173151247,345.09443442411737,755.305204844112,591.8349652151506
9033,labeled-data\P59_R_10s_lowfps\img060.png,752.7079360989433,563.2650090182942,768.2915485699559,584.0431589796443
9034,labeled-data\P59_R_10s_lowfps\img061.png,695.5680237052304,526.9032465859314,742.3188611182682,620.4049214120072
9035,labeled-data\P59_R_10s_lowfps\img062.png,729.3325173924243,389.24800309198656,747.5133986086057,620.4049214120072
9036,labeled-data\P59_R_10s_lowfps\img063.png,742.3188611182682,441.193377995362,760.4997423344496,568.4595465086318
9037,labeled-data\P59_R_10s_lowfps\img064.png,763.0970110796184,545.0841278021128,773.4860860602935,558.0704715279567
9038,labeled-data\P59_R_10s_lowfps\img065.png,721.5407111569182,446.3879154856995,768.2915485699559,560.6677402731254
9039,labeled-data\P59_R_10s_lowfps\img066.png,752.7079360989433,350.2889719144549,760.4997423344496,563.2650090182942
9040,labeled-data\P59_R_10s_lowfps\img067.png,,,776.0833548054622,545.0841278021128
9041,labeled-data\P59_R_10s_lowfps\img068.png,757.9024735892808,524.3059778407626,783.8751610409686,552.8759340376191
9042,labeled-data\P59_R_10s_lowfps\img069.png,739.7215923730994,386.6507343468178,765.6942798247871,573.6540839989693
9043,labeled-data\P59_R_10s_lowfps\img070.png,757.9024735892808,352.8862406596237,770.8888173151247,552.8759340376191
9044,labeled-data\P59_R_10s_lowfps\img071.png,781.2778922957998,513.9169028600876,783.8751610409686,534.6950528214377
9045,labeled-data\P59_R_10s_lowfps\img072.png,778.680623550631,508.7223653697501,794.2642360216437,526.9032465859314
9046,labeled-data\P59_R_10s_lowfps\img073.png,757.9024735892808,355.48350940479247,770.8888173151247,545.0841278021128
9047,labeled-data\P59_R_10s_lowfps\img074.png,783.8751610409686,313.92720948209217,760.4997423344496,581.4458902344755
9048,labeled-data\P59_R_10s_lowfps\img075.png,778.680623550631,532.0977840762689,783.8751610409686,545.0841278021128
9049,labeled-data\P59_R_10s_lowfps\img076.png,760.4997423344496,506.12509662458126,778.680623550631,534.6950528214377
9050,labeled-data\P59_R_10s_lowfps\img077.png,731.929786137593,389.24800309198656,763.0970110796184,571.0568152538006
9051,labeled-data\P59_R_10s_lowfps\img078.png,755.305204844112,368.4698531306364,765.6942798247871,576.2513527441381
9052,labeled-data\P59_R_10s_lowfps\img079.png,773.4860860602935,534.6950528214377,778.680623550631,550.2786652924503
9053,labeled-data\P59_R_10s_lowfps\img080.png,750.1106673537745,516.5141716052564,776.0833548054622,571.0568152538006
9054,labeled-data\P59_R_10s_lowfps\img081.png,763.0970110796184,363.2753156402988,763.0970110796184,578.8486214893068
9055,labeled-data\P59_R_10s_lowfps\img082.png,781.2778922957998,321.7190157175985,770.8888173151247,578.8486214893068
9056,labeled-data\P59_R_10s_lowfps\img083.png,768.2915485699559,560.6677402731254,781.2778922957998,578.8486214893068
9057,labeled-data\P59_R_10s_lowfps\img084.png,760.4997423344496,534.6950528214377,778.680623550631,573.6540839989693
9058,labeled-data\P59_R_10s_lowfps\img085.png,744.9161298634369,368.4698531306364,757.9024735892808,573.6540839989693
9059,labeled-data\P59_R_10s_lowfps\img086.png,750.1106673537745,389.24800309198656,763.0970110796184,571.0568152538006
9060,labeled-data\P59_R_10s_lowfps\img087.png,770.8888173151247,537.2923215666065,781.2778922957998,552.8759340376191
9061,labeled-data\P59_R_10s_lowfps\img088.png,731.929786137593,438.5961092501932,773.4860860602935,563.2650090182942
9062,labeled-data\P59_R_10s_lowfps\img089.png,757.9024735892808,355.48350940479247,763.0970110796184,581.4458902344755
9063,labeled-data\P59_R_10s_lowfps\img090.png,770.8888173151247,415.2206905436742,789.0696985313061,563.2650090182942
9064,labeled-data\P59_R_10s_lowfps\img091.png,770.8888173151247,552.8759340376191,778.680623550631,560.6677402731254
9065,labeled-data\P59_R_10s_lowfps\img092.png,726.7352486472555,438.5961092501932,770.8888173151247,576.2513527441381
9066,labeled-data\P59_R_10s_lowfps\img093.png,763.0970110796184,368.4698531306364,776.0833548054622,573.6540839989693
9067,labeled-data\P59_R_10s_lowfps\img094.png,768.2915485699559,555.4732027827879,778.680623550631,573.6540839989693
9068,labeled-data\P59_R_10s_lowfps\img095.png,731.929786137593,490.5414841535686,773.4860860602935,573.6540839989693
9069,labeled-data\P59_R_10s_lowfps\img096.png,742.3188611182682,365.8725843854676,757.9024735892808,610.0158464313321
9070,labeled-data\P59_R_10s_lowfps\img097.png,750.1106673537745,534.6950528214377,770.8888173151247,586.6404277248131
9071,labeled-data\P59_R_10s_lowfps\img098.png,763.0970110796184,568.4595465086318,765.6942798247871,578.8486214893068
9072,labeled-data\P59_R_10s_lowfps\img099.png,724.137979902087,443.7906467405308,768.2915485699559,591.8349652151506
9073,labeled-data\P59_R_10s_lowfps\img100.png,763.0970110796184,339.8998969337798,765.6942798247871,573.6540839989694
9074,labeled-data\P59_R_10s_lowfps\img101.png,770.8888173151247,547.6813965472816,783.8751610409686,568.4595465086318
9075,labeled-data\P59_R_10s_lowfps\img102.png,760.4997423344496,555.4732027827879,783.8751610409686,573.6540839989693
9076,labeled-data\P59_R_10s_lowfps\img103.png,750.1106673537745,373.6643906209739,778.680623550631,558.0704715279567
9077,labeled-data\P59_R_10s_lowfps\img104.png,773.4860860602935,321.7190157175985,778.680623550631,560.6677402731254
9078,labeled-data\P59_R_10s_lowfps\img105.png,773.4860860602935,560.6677402731254,781.2778922957998,578.8486214893068
9079,labeled-data\P59_R_10s_lowfps\img106.png,742.3188611182682,524.3059778407626,776.0833548054622,568.4595465086318
9080,labeled-data\P59_R_10s_lowfps\img107.png,731.929786137593,397.0398093274928,768.2915485699559,591.8349652151506
9081,labeled-data\P59_R_10s_lowfps\img108.png,760.4997423344496,568.4595465086318,778.680623550631,576.2513527441381
9082,labeled-data\P59_R_10s_lowfps\img109.png,763.0970110796184,539.8895903117752,786.4724297861374,565.862277763463
9083,labeled-data\P59_R_10s_lowfps\img110.png,739.7215923730994,373.6643906209739,770.8888173151247,565.862277763463
9084,labeled-data\P59_R_10s_lowfps\img111.png,747.5133986086057,391.84527183715534,778.680623550631,563.2650090182942
9085,labeled-data\P59_R_10s_lowfps\img112.png,737.1243236279306,420.41522803401176,781.2778922957998,568.4595465086318
9086,labeled-data\P59_R_10s_lowfps\img113.png,768.2915485699559,558.0704715279567,781.2778922957998,568.4595465086318
9087,labeled-data\P59_R_10s_lowfps\img114.png,768.2915485699559,539.8895903117752,791.6669672764749,547.6813965472816
9088,labeled-data\P59_R_10s_lowfps\img115.png,734.5270548827618,394.4425405823241,773.4860860602935,568.4595465086318
9089,labeled-data\P59_R_10s_lowfps\img116.png,750.1106673537745,487.9442154083998,786.4724297861374,565.862277763463
9090,labeled-data\P59_R_10s_lowfps\img117.png,773.4860860602935,519.111440350425,796.8615047668125,547.6813965472816
9091,labeled-data\P59_R_10s_lowfps\img118.png,747.5133986086057,384.053465601649,776.0833548054622,571.0568152538006
9092,labeled-data\P59_R_10s_lowfps\img119.png,763.0970110796184,337.30262818861104,773.4860860602935,589.2376964699819
9093,labeled-data\P59_R_10s_lowfps\img120.png,768.2915485699559,526.9032465859314,796.8615047668125,550.2786652924503
9094,labeled-data\P59_R_10s_lowfps\img121.png,,,783.8751610409686,563.2650090182942
9095,labeled-data\P59_R_10s_lowfps\img122.png,739.7215923730994,441.193377995362,776.0833548054622,578.8486214893068
9096,labeled-data\P59_R_10s_lowfps\img123.png,742.3188611182682,410.0261530533367,778.680623550631,586.6404277248131
9097,labeled-data\P59_R_10s_lowfps\img124.png,768.2915485699559,568.4595465086318,791.6669672764749,591.8349652151506
9098,labeled-data\P59_R_10s_lowfps\img125.png,770.8888173151247,498.3332903890749,809.8478484926563,547.6813965472816
9099,labeled-data\P59_R_10s_lowfps\img126.png,773.4860860602935,342.4971656789486,786.4724297861374,555.4732027827879
9100,labeled-data\P59_R_10s_lowfps\img127.png,747.5133986086057,441.193377995362,791.6669672764749,571.0568152538006
9101,labeled-data\P59_R_10s_lowfps\img128.png,773.4860860602935,568.4595465086318,783.8751610409686,578.8486214893068
9102,labeled-data\P59_R_10s_lowfps\img129.png,734.5270548827618,467.1660654470496,783.8751610409686,573.6540839989693
9103,labeled-data\P59_R_10s_lowfps\img130.png,765.6942798247871,342.4971656789486,776.0833548054622,576.2513527441381
9104,labeled-data\P59_R_10s_lowfps\img131.png,747.5133986086057,519.111440350425,778.680623550631,584.0431589796443
9105,labeled-data\P59_R_10s_lowfps\img132.png,763.0970110796184,571.0568152538006,786.4724297861374,591.8349652151506
9106,labeled-data\P59_R_10s_lowfps\img133.png,729.3325173924243,425.6097655243493,776.0833548054622,597.0295027054882
9107,labeled-data\P59_R_10s_lowfps\img134.png,750.1106673537745,355.48350940479247,770.8888173151247,594.4322339603194
9108,labeled-data\P59_R_10s_lowfps\img135.png,773.4860860602935,563.2650090182942,789.0696985313061,591.8349652151506
9109,labeled-data\P59_R_10s_lowfps\img136.png,765.6942798247871,563.2650090182942,781.2778922957998,576.251352744138
9110,labeled-data\P59_R_10s_lowfps\img137.png,739.7215923730994,441.193377995362,789.0696985313061,581.4458902344755
9111,labeled-data\P59_R_10s_lowfps\img138.png,765.6942798247871,407.4288843081679,794.2642360216437,555.4732027827879
9112,labeled-data\P59_R_10s_lowfps\img139.png,776.0833548054622,560.6677402731254,794.2642360216437,576.2513527441381
9113,labeled-data\P59_R_10s_lowfps\img140.png,734.5270548827618,480.1524091728935,778.680623550631,589.2376964699819
9114,labeled-data\P59_R_10s_lowfps\img141.png,765.6942798247871,350.2889719144549,789.0696985313061,576.2513527441381
9115,labeled-data\P59_R_10s_lowfps\img142.png,768.2915485699559,552.8759340376191,791.6669672764749,571.0568152538006
9116,labeled-data\P59_R_10s_lowfps\img143.png,765.6942798247871,571.0568152538006,781.2778922957998,571.0568152538006
9117,labeled-data\P59_R_10s_lowfps\img144.png,731.929786137593,423.0124967791805,773.4860860602935,597.0295027054882
9118,labeled-data\P59_R_10s_lowfps\img145.png,752.7079360989433,371.0671218758051,765.6942798247871,594.4322339603194
9119,labeled-data\P59_R_10s_lowfps\img146.png,763.0970110796184,578.8486214893068,783.8751610409686,594.4322339603194
9120,labeled-data\P59_R_10s_lowfps\img147.png,763.0970110796184,524.3059778407626,794.2642360216437,563.2650090182942
9121,labeled-data\P59_R_10s_lowfps\img148.png,760.4997423344496,394.4425405823241,781.2778922957998,563.2650090182942
9122,labeled-data\P59_R_10s_lowfps\img149.png,750.1106673537745,534.6950528214377,789.0696985313061,576.2513527441381
9123,labeled-data\P59_R_10s_lowfps\img150.png,763.0970110796184,563.2650090182942,786.4724297861374,584.0431589796443
9124,labeled-data\P59_R_10s_lowfps\img151.png,737.1243236279306,443.7906467405308,789.0696985313061,578.8486214893068
9125,labeled-data\P59_R_10s_lowfps\img152.png,770.8888173151247,352.8862406596237,786.4724297861374,563.2650090182942
9126,labeled-data\P59_R_10s_lowfps\img153.png,763.0970110796184,584.0431589796443,778.680623550631,602.2240401958258
9127,labeled-data\P59_R_10s_lowfps\img154.png,747.5133986086057,573.6540839989693,781.2778922957998,604.8213089409945
9128,labeled-data\P59_R_10s_lowfps\img155.png,734.5270548827618,420.41522803401176,770.8888173151247,563.2650090182942
9129,labeled-data\P59_R_10s_lowfps\img156.png,734.5270548827618,526.9032465859314,778.680623550631,591.8349652151506
9130,labeled-data\P59_R_10s_lowfps\img157.png,744.9161298634369,563.2650090182942,781.2778922957998,591.8349652151506
9131,labeled-data\P59_R_10s_lowfps\img158.png,742.3188611182682,448.9851842308683,781.2778922957998,565.862277763463
9132,labeled-data\P59_R_10s_lowfps\img159.png,755.305204844112,397.0398093274928,783.8751610409686,573.6540839989693
9133,labeled-data\P59_R_10s_lowfps\img160.png,770.8888173151247,568.4595465086318,786.4724297861374,591.8349652151506
9134,labeled-data\P59_R_10s_lowfps\img161.png,747.5133986086057,537.2923215666065,789.0696985313061,576.2513527441381
9135,labeled-data\P59_R_10s_lowfps\img162.png,739.7215923730994,402.2343468178303,765.6942798247871,581.4458902344755
9136,labeled-data\P59_R_10s_lowfps\img163.png,747.5133986086057,389.24800309198656,773.4860860602935,581.4458902344755
9301,labeled-data\YC01_R_10s_lowfps\img000.png,1107.469078540507,236.87786023500303,852.6762523191094,553.5136054421768
9302,labeled-data\YC01_R_10s_lowfps\img001.png,1112.416512059369,236.87786023500303,847.7288188002474,546.0924551638836
9303,labeled-data\YC01_R_10s_lowfps\img002.png,1104.995361781076,234.4041434755719,852.6762523191094,548.5661719233148
9304,labeled-data\YC01_R_10s_lowfps\img003.png,1117.363945578231,244.2990105132961,855.1499690785404,551.0398886827458
9305,labeled-data\YC01_R_10s_lowfps\img004.png,1112.416512059369,239.35157699443403,850.2025355596784,551.0398886827458
9306,labeled-data\YC01_R_10s_lowfps\img005.png,1117.363945578231,241.82529375386517,842.7813852813852,548.5661719233148
9307,labeled-data\YC01_R_10s_lowfps\img006.png,1119.8376623376623,239.35157699443403,845.2551020408162,560.93475572047
9308,labeled-data\YC01_R_10s_lowfps\img007.png,1114.8902288188,239.35157699443403,847.7288188002474,563.408472479901
9309,labeled-data\YC01_R_10s_lowfps\img008.png,1114.8902288188,239.35157699443403,847.7288188002474,563.408472479901
9310,labeled-data\YC01_R_10s_lowfps\img009.png,1112.416512059369,236.87786023500303,845.2551020408162,551.0398886827458
9311,labeled-data\YC01_R_10s_lowfps\img010.png,1122.311379097093,234.4041434755719,842.7813852813852,548.5661719233148
9312,labeled-data\YC01_R_10s_lowfps\img011.png,1114.8902288188,244.2990105132961,850.2025355596784,553.5136054421768
9313,labeled-data\YC01_R_10s_lowfps\img012.png,1122.311379097093,241.82529375386517,847.7288188002474,551.0398886827458
9314,labeled-data\YC01_R_10s_lowfps\img013.png,1127.258812615955,234.4041434755719,855.1499690785404,558.4610389610389
9315,labeled-data\YC01_R_10s_lowfps\img014.png,1001.099257884972,340.77396413110694,907.0980210265924,489.1969696969696
9316,labeled-data\YC01_R_10s_lowfps\img015.png,971.4146567717996,414.9854669140383,949.1512059369202,469.4072356215213
9317,labeled-data\YC01_R_10s_lowfps\img016.png,981.3095238095236,410.03803339517617,949.1512059369202,461.98608534322807
9318,labeled-data\YC01_R_10s_lowfps\img017.png,1194.0491651205937,239.35157699443403,902.1505875077304,501.56555349412486
9319,labeled-data\YC01_R_10s_lowfps\img018.png,1320.208719851577,222.0355596784167,869.9922696351266,526.3027210884353
9320,labeled-data\YC01_R_10s_lowfps\img019.png,1369.6830550401978,231.9304267161409,865.0448361162646,538.6713048855905
9321,labeled-data\YC01_R_10s_lowfps\img020.png,1221.2600494743351,231.9304267161409,919.4666048237476,486.7232529375385
9322,labeled-data\YC01_R_10s_lowfps\img021.png,1020.8889919604204,387.7745825602967,996.15182436611,432.3014842300556
9323,labeled-data\YC01_R_10s_lowfps\img022.png,1018.4152752009892,392.7220160791588,991.204390847248,449.6175015460728
9324,labeled-data\YC01_R_10s_lowfps\img023.png,1253.4183673469386,224.5092764378478,904.6243042671612,513.9341372912801
9325,labeled-data\YC01_R_10s_lowfps\img024.png,1342.472170686456,214.6144094001236,872.4659863945578,513.9341372912801
9326,labeled-data\YC01_R_10s_lowfps\img025.png,1238.5760667903523,219.5618429189857,902.1505875077304,496.61811997526274
9327,labeled-data\YC01_R_10s_lowfps\img026.png,1028.3101422387135,400.143166357452,1001.099257884972,437.2489177489176
9328,labeled-data\YC01_R_10s_lowfps\img027.png,1013.4678416821272,412.5117501546073,983.7832405689549,457.03865182436607
9329,labeled-data\YC01_R_10s_lowfps\img028.png,1048.099876314162,355.6162646876932,968.9409400123684,466.9335188620902
9330,labeled-data\YC01_R_10s_lowfps\img029.png,1258.3658008658008,222.0355596784167,899.6768707482993,508.986703772418
9331,labeled-data\YC01_R_10s_lowfps\img030.png,1354.8407544836114,217.0881261595547,894.729437229437,521.3552875695732
9332,labeled-data\YC01_R_10s_lowfps\img031.png,1372.1567717996288,222.0355596784167,897.2031539888683,516.4078540507111
9333,labeled-data\YC01_R_10s_lowfps\img032.png,1028.3101422387135,397.66944959802095,1001.099257884972,449.6175015460728
9334,labeled-data\YC01_R_10s_lowfps\img033.png,1048.099876314162,397.66944959802095,1008.5204081632652,449.6175015460728
9335,labeled-data\YC01_R_10s_lowfps\img034.png,1122.311379097093,296.2470624613481,966.4672232529374,466.9335188620902
9336,labeled-data\YC01_R_10s_lowfps\img035.png,1344.9458874458874,214.6144094001236,902.1505875077304,516.4078540507111
9337,labeled-data\YC01_R_10s_lowfps\img036.png,1357.3144712430426,212.14069264069255,902.1505875077304,516.4078540507111
9338,labeled-data\YC01_R_10s_lowfps\img037.png,1327.62987012987,202.24582560296835,914.5191713048856,499.09183673469386
9339,labeled-data\YC01_R_10s_lowfps\img038.png,1038.2050092764375,410.03803339517617,988.7306740878169,464.4598021026592
9340,labeled-data\YC01_R_10s_lowfps\img039.png,1028.3101422387135,422.4066171923314,991.204390847248,466.9335188620902
9341,labeled-data\YC01_R_10s_lowfps\img040.png,993.6781076066789,419.9329004329004,976.3620902906616,464.4598021026592
9342,labeled-data\YC01_R_10s_lowfps\img041.png,1181.6805813234384,234.4041434755719,899.6768707482993,528.7764378478663
9343,labeled-data\YC01_R_10s_lowfps\img042.png,1310.3138528138527,209.6669758812616,869.9922696351266,563.408472479901
9344,labeled-data\YC01_R_10s_lowfps\img043.png,1384.525355596784,219.5618429189857,865.0448361162646,595.5667903525045
9345,labeled-data\YC01_R_10s_lowfps\img044.png,1349.8933209647494,209.6669758812616,867.5185528756956,590.6193568336424
9346,labeled-data\YC01_R_10s_lowfps\img045.png,993.6781076066789,447.14378478664185,954.0986394557822,491.67068645640063
9347,labeled-data\YC01_R_10s_lowfps\img046.png,988.7306740878169,459.512368583797,963.9935064935064,496.61811997526274
9348,labeled-data\YC01_R_10s_lowfps\img047.png,981.3095238095236,452.091218305504,956.5723562152132,501.56555349412486
9349,labeled-data\YC01_R_10s_lowfps\img048.png,1194.0491651205937,229.45670995670991,879.8871366728508,575.7770562770562
9350,labeled-data\YC01_R_10s_lowfps\img049.png,1337.524737167594,214.6144094001236,855.1499690785404,615.3565244279529
9351,labeled-data\YC01_R_10s_lowfps\img050.png,1411.7362399505255,234.4041434755719,855.1499690785404,630.1988249845392
9352,labeled-data\YC01_R_10s_lowfps\img051.png,1302.8927025355597,207.19325912183055,867.5185528756956,602.9879406307977
9353,labeled-data\YC01_R_10s_lowfps\img052.png,1001.099257884972,439.72263450834873,963.9935064935064,489.1969696969696
9354,labeled-data\YC01_R_10s_lowfps\img053.png,988.7306740878169,457.03865182436607,949.1512059369202,504.0392702535559
9355,labeled-data\YC01_R_10s_lowfps\img054.png,1043.1524427952995,340.77396413110694,907.0980210265924,541.1450216450215
9356,labeled-data\YC01_R_10s_lowfps\img055.png,1270.734384662956,209.6669758812616,852.6762523191094,607.9353741496598
9357,labeled-data\YC01_R_10s_lowfps\img056.png,1349.8933209647494,212.14069264069255,855.1499690785404,607.9353741496598
9358,labeled-data\YC01_R_10s_lowfps\img057.png,1265.7869511440938,207.19325912183055,914.5191713048856,526.3027210884353
9359,labeled-data\YC01_R_10s_lowfps\img058.png,1045.626159554731,417.4591836734693,1015.9415584415584,457.03865182436607
9360,labeled-data\YC01_R_10s_lowfps\img059.png,1033.2575757575758,429.8277674706246,1010.9941249226964,457.038651824366
9361,labeled-data\YC01_R_10s_lowfps\img060.png,1137.1536796536795,271.5098948670377,944.203772418058,513.9341372912801
9362,labeled-data\YC01_R_10s_lowfps\img061.png,1288.050401978973,214.6144094001237,899.6768707482993,555.9873222016079
9363,labeled-data\YC01_R_10s_lowfps\img062.png,1349.8933209647496,209.6669758812617,882.360853432282,563.408472479901
9364,labeled-data\YC01_R_10s_lowfps\img063.png,1409.2625231910945,224.5092764378478,904.6243042671612,563.408472479901
9365,labeled-data\YC01_R_10s_lowfps\img064.png,1179.2068645640072,244.2990105132961,956.5723562152132,496.61811997526274
9366,labeled-data\YC01_R_10s_lowfps\img065.png,1018.4152752009892,429.8277674706245,996.15182436611,474.3546691403833
9367,labeled-data\YC01_R_10s_lowfps\img066.png,1001.099257884972,429.8277674706245,976.3620902906616,474.3546691403833
9368,labeled-data\YC01_R_10s_lowfps\img067.png,1080.2581941867654,298.72077922077915,934.308905380334,506.51298701298697
9369,labeled-data\YC01_R_10s_lowfps\img068.png,1278.155534941249,204.71954236239932,907.0980210265924,528.7764378478663
9370,labeled-data\YC01_R_10s_lowfps\img069.png,1357.3144712430426,214.6144094001236,919.4666048237476,531.2501546072974
9371,labeled-data\YC01_R_10s_lowfps\img070.png,1426.5785405071117,234.4041434755719,912.0454545454544,531.2501546072974
9372,labeled-data\YC01_R_10s_lowfps\img071.png,1419.1573902288187,224.5092764378478,916.9928880643164,531.2501546072974
9373,labeled-data\YC01_R_10s_lowfps\img072.png,1050.573593073593,412.5117501546072,1025.8364254792823,454.5649350649351
9374,labeled-data\YC01_R_10s_lowfps\img073.png,1043.1524427952995,414.9854669140383,1015.9415584415584,457.03865182436607
9375,labeled-data\YC01_R_10s_lowfps\img074.png,1100.047928262214,318.5105132962275,991.204390847248,466.9335188620902
9376,labeled-data\YC01_R_10s_lowfps\img075.png,1322.682436611008,204.71954236239932,921.9403215831788,516.4078540507111
9377,labeled-data\YC01_R_10s_lowfps\img076.png,1411.7362399505255,224.5092764378478,902.1505875077304,541.1450216450215
9378,labeled-data\YC01_R_10s_lowfps\img077.png,1332.577303648732,207.19325912183055,904.6243042671612,551.0398886827458
9379,labeled-data\YC01_R_10s_lowfps\img078.png,1035.7312925170068,417.4591836734693,1006.046691403834,459.512368583797
9380,labeled-data\YC01_R_10s_lowfps\img079.png,1010.9941249226964,439.72263450834873,978.8358070500926,484.2495361781075
9381,labeled-data\YC01_R_10s_lowfps\img080.png,966.4672232529374,454.56493506493496,949.1512059369202,506.51298701298697
9382,labeled-data\YC01_R_10s_lowfps\img081.png,1090.1530612244896,261.6150278293135,894.729437229437,573.3033395176252
9383,labeled-data\YC01_R_10s_lowfps\img082.png,1164.364564007421,212.14069264069255,869.9922696351266,588.1456400742114
9384,labeled-data\YC01_R_10s_lowfps\img083.png,1238.5760667903523,207.19325912183055,867.5185528756956,590.6193568336424
9385,labeled-data\YC01_R_10s_lowfps\img084.png,1213.838899196042,212.14069264069255,879.8871366728508,583.1982065553493
9386,labeled-data\YC01_R_10s_lowfps\img085.png,976.362090290662,459.512368583797,959.0460729746444,496.61811997526274
9387,labeled-data\YC01_R_10s_lowfps\img086.png,981.3095238095236,447.14378478664185,966.4672232529374,499.09183673469386
9388,labeled-data\YC01_R_10s_lowfps\img087.png,1028.3101422387135,363.0374149659863,968.9409400123684,504.0392702535559
9389,labeled-data\YC01_R_10s_lowfps\img088.png,1238.5760667903523,212.14069264069255,921.9403215831788,531.2501546072974
9390,labeled-data\YC01_R_10s_lowfps\img089.png,1322.682436611008,202.24582560296835,899.6768707482993,563.408472479901
9391,labeled-data\YC01_R_10s_lowfps\img090.png,1347.4196042053184,204.71954236239932,904.6243042671612,558.4610389610389
9392,labeled-data\YC01_R_10s_lowfps\img091.png,983.7832405689546,442.1963512677797,971.4146567717996,481.7758194186765
9393,labeled-data\YC01_R_10s_lowfps\img092.png,993.6781076066789,429.8277674706245,971.4146567717996,479.3021026592454
9394,labeled-data\YC01_R_10s_lowfps\img093.png,1048.099876314162,328.4053803339517,956.5723562152132,491.67068645640063
9395,labeled-data\YC01_R_10s_lowfps\img094.png,1241.0497835497831,202.24582560296835,902.1505875077304,541.1450216450215
9396,labeled-data\YC01_R_10s_lowfps\img095.png,1327.62987012987,204.71954236239932,904.6243042671612,570.8296227581941
9397,labeled-data\YC01_R_10s_lowfps\img096.png,1396.8939393939393,222.0355596784167,897.2031539888683,580.7244897959183
9398,labeled-data\YC01_R_10s_lowfps\img097.png,1297.9452690166977,209.6669758812616,909.5717377860236,551.0398886827458
9399,labeled-data\YC01_R_10s_lowfps\img098.png,1006.046691403834,429.8277674706245,988.7306740878169,479.3021026592454
9400,labeled-data\YC01_R_10s_lowfps\img099.png,1001.099257884972,442.1963512677797,983.7832405689549,481.7758194186765
9401,labeled-data\YC01_R_10s_lowfps\img100.png,1006.046691403834,395.19573283859,956.5723562152134,501.5655534941248
9402,labeled-data\YC01_R_10s_lowfps\img101.png,1198.9965986394557,219.5618429189857,887.308286951144,588.1456400742114
9403,labeled-data\YC01_R_10s_lowfps\img102.png,1315.2612863327147,212.14069264069255,882.3608534322818,590.6193568336424
9404,labeled-data\YC01_R_10s_lowfps\img103.png,1104.995361781076,273.9836116264687,944.203772418058,518.8815708101422
9405,labeled-data\YC01_R_10s_lowfps\img104.png,1015.9415584415584,424.8803339517624,998.6255411255412,474.3546691403833
9406,labeled-data\YC01_R_10s_lowfps\img105.png,986.256957328386,437.2489177489176,978.8358070500926,481.7758194186765
9407,labeled-data\YC01_R_10s_lowfps\img106.png,1090.1530612244896,273.9836116264687,926.8877551020408,531.2501546072974
9408,labeled-data\YC01_R_10s_lowfps\img107.png,1342.472170686456,199.77210884353732,897.2031539888683,565.882189239332
9409,labeled-data\YC01_R_10s_lowfps\img108.png,1446.3682745825602,229.45670995670991,907.0980210265924,570.8296227581941
9410,labeled-data\YC01_R_10s_lowfps\img109.png,1132.2062461348175,276.4573283858997,954.0986394557822,506.51298701298697
9411,labeled-data\YC01_R_10s_lowfps\img110.png,1038.2050092764375,407.5643166357452,1018.4152752009892,454.56493506493496
9412,labeled-data\YC01_R_10s_lowfps\img111.png,1030.7838589981443,412.5117501546072,1006.046691403834,459.5123685837972
9413,labeled-data\YC01_R_10s_lowfps\img112.png,1144.5748299319728,244.2990105132961,929.3614718614716,533.7238713667284
9414,labeled-data\YC01_R_10s_lowfps\img113.png,1325.156153370439,202.24582560296835,892.255720470006,578.2507730364872
9415,labeled-data\YC01_R_10s_lowfps\img114.png,1300.4189857761285,207.19325912183055,907.0980210265924,570.8296227581941
9416,labeled-data\YC01_R_10s_lowfps\img115.png,1104.995361781076,276.4573283858997,966.4672232529374,484.2495361781075
9417,labeled-data\YC01_R_10s_lowfps\img116.png,1015.9415584415584,434.7752009894866,986.256957328386,486.7232529375385
9418,labeled-data\YC01_R_10s_lowfps\img117.png,996.15182436611,442.1963512677797,971.4146567717996,486.7232529375385
9419,labeled-data\YC01_R_10s_lowfps\img118.png,1048.099876314162,316.0367965367965,931.8351886209028,528.7764378478663
9420,labeled-data\YC01_R_10s_lowfps\img119.png,1258.3658008658008,194.82467532467533,879.8871366728508,580.7244897959183
9421,labeled-data\YC01_R_10s_lowfps\img120.png,1391.946505875077,217.0881261595547,889.7820037105753,600.5142238713668
9422,labeled-data\YC01_R_10s_lowfps\img121.png,1438.947124304267,217.0881261595547,904.6243042671612,588.1456400742114
