filename,xmin,ymin,xmax,ymax
P60_R_10s_lowfps.mp4,1129,310,1450,621
P60_R_10s_lowfps.mp4,1114,329,1435,646
P60_R_10s_lowfps.mp4,1127,318,1455,615
P60_R_10s_lowfps.mp4,1142,311,1601,839
P60_R_10s_lowfps.mp4,1112,341,1444,624
P60_R_10s_lowfps.mp4,1130,317,1447,628
P60_R_10s_lowfps.mp4,1109,367,1595,839
P60_R_10s_lowfps.mp4,1127,346,1454,624
P60_R_10s_lowfps.mp4,1106,399,1579,789
P60_R_10s_lowfps.mp4,1118,352,1599,829
P60_R_10s_lowfps.mp4,1097,432,1580,847
P60_R_10s_lowfps.mp4,1114,402,1578,806
P60_R_10s_lowfps.mp4,1093,459,1611,866
P60_R_10s_lowfps.mp4,1100,450,1604,866
P60_R_10s_lowfps.mp4,1097,467,1620,861
P60_R_10s_lowfps.mp4,1101,490,1589,864
P60_R_10s_lowfps.mp4,1106,464,1594,859
P60_R_10s_lowfps.mp4,1094,514,1577,874
P60_R_10s_lowfps.mp4,1099,470,1605,861
P60_R_10s_lowfps.mp4,1090,523,1580,884
P60_R_10s_lowfps.mp4,1100,482,1585,865
P60_R_10s_lowfps.mp4,1092,497,1579,884
P60_R_10s_lowfps.mp4,1092,499,1576,883
P60_R_10s_lowfps.mp4,1104,465,1589,861
P60_R_10s_lowfps.mp4,1088,525,1582,888
P60_R_10s_lowfps.mp4,1092,437,1565,824
P60_R_10s_lowfps.mp4,1090,491,1585,901
P60_R_10s_lowfps.mp4,1098,406,1571,827
P60_R_10s_lowfps.mp4,1093,435,1572,840
P60_R_10s_lowfps.mp4,1092,421,1581,851
P60_R_10s_lowfps.mp4,1104,372,1569,775
P60_R_10s_lowfps.mp4,1082,440,1568,845
P60_R_10s_lowfps.mp4,1111,347,1454,633
P60_R_10s_lowfps.mp4,1084,435,1567,829
P60_R_10s_lowfps.mp4,1108,333,1448,653
P60_R_10s_lowfps.mp4,1098,384,1575,829
P60_R_10s_lowfps.mp4,1114,339,1458,633
P60_R_10s_lowfps.mp4,1130,327,1604,836
P60_R_10s_lowfps.mp4,1093,371,1594,864
P60_R_10s_lowfps.mp4,1127,310,1451,627
P60_R_10s_lowfps.mp4,1084,385,1579,839
P60_R_10s_lowfps.mp4,1130,308,1455,628
P60_R_10s_lowfps.mp4,1097,338,1416,658
P60_R_10s_lowfps.mp4,1117,313,1438,618
P60_R_10s_lowfps.mp4,1124,310,1446,623
P60_R_10s_lowfps.mp4,1066,360,1422,659
P60_R_10s_lowfps.mp4,1129,310,1452,628
P60_R_10s_lowfps.mp4,1090,382,1595,856
P60_R_10s_lowfps.mp4,1106,327,1460,640
P60_R_10s_lowfps.mp4,1094,379,1583,857
P60_R_10s_lowfps.mp4,1095,365,1592,852
P61_R_10s_lowfps.mp4,1263,385,1628,823
P61_R_10s_lowfps.mp4,1262,386,1627,822
P61_R_10s_lowfps.mp4,1261,385,1625,816
P61_R_10s_lowfps.mp4,1261,384,1623,814
P61_R_10s_lowfps.mp4,1260,386,1625,818
P61_R_10s_lowfps.mp4,1260,386,1627,819
P61_R_10s_lowfps.mp4,1262,387,1626,821
P61_R_10s_lowfps.mp4,1261,387,1626,822
P61_R_10s_lowfps.mp4,1262,387,1627,821
P61_R_10s_lowfps.mp4,1260,386,1624,824
P61_R_10s_lowfps.mp4,1261,387,1627,823
P61_R_10s_lowfps.mp4,1267,384,1625,818
P61_R_10s_lowfps.mp4,1273,387,1615,797
P61_R_10s_lowfps.mp4,1271,408,1601,787
P61_R_10s_lowfps.mp4,1277,389,1602,773
P61_R_10s_lowfps.mp4,1280,368,1620,797
P61_R_10s_lowfps.mp4,1267,353,1619,825
P61_R_10s_lowfps.mp4,1272,345,1620,817
P61_R_10s_lowfps.mp4,1294,384,1609,789
P61_R_10s_lowfps.mp4,1317,396,1614,788
P61_R_10s_lowfps.mp4,1305,353,1615,802
P61_R_10s_lowfps.mp4,1288,329,1628,809
P61_R_10s_lowfps.mp4,1285,327,1618,814
P61_R_10s_lowfps.mp4,1317,397,1612,783
P61_R_10s_lowfps.mp4,1328,398,1618,793
P61_R_10s_lowfps.mp4,1297,355,1617,807
P61_R_10s_lowfps.mp4,1296,318,1636,803
P61_R_10s_lowfps.mp4,1289,315,1628,800
P61_R_10s_lowfps.mp4,1309,377,1618,787
P61_R_10s_lowfps.mp4,1320,384,1618,788
P61_R_10s_lowfps.mp4,1314,328,1651,820
P61_R_10s_lowfps.mp4,1293,317,1642,814
P61_R_10s_lowfps.mp4,1295,327,1642,810
P61_R_10s_lowfps.mp4,1322,410,1622,793
P61_R_10s_lowfps.mp4,1308,351,1623,802
P61_R_10s_lowfps.mp4,1298,323,1644,815
P61_R_10s_lowfps.mp4,1300,326,1644,819
P61_R_10s_lowfps.mp4,1329,422,1633,787
P61_R_10s_lowfps.mp4,1316,377,1625,788
P61_R_10s_lowfps.mp4,1302,334,1650,829
P61_R_10s_lowfps.mp4,1291,324,1656,829
P61_R_10s_lowfps.mp4,1299,337,1615,804
P61_R_10s_lowfps.mp4,1340,435,1642,777
P61_R_10s_lowfps.mp4,1333,365,1637,781
P61_R_10s_lowfps.mp4,1317,312,1665,827
P61_R_10s_lowfps.mp4,1304,310,1655,826
P61_R_10s_lowfps.mp4,1310,341,1627,782
P61_R_10s_lowfps.mp4,1328,388,1637,785
P61_R_10s_lowfps.mp4,1320,313,1668,830
P61_R_10s_lowfps.mp4,1314,302,1665,826
P61_R_10s_lowfps.mp4,1312,309,1660,815
P61_R_10s_lowfps.mp4,1334,430,1648,770
P61_R_10s_lowfps.mp4,1339,395,1637,767
P61_R_10s_lowfps.mp4,1318,329,1685,852
P61_R_10s_lowfps.mp4,1306,324,1654,820
P61_R_10s_lowfps.mp4,1305,378,1633,780
P61_R_10s_lowfps.mp4,1326,413,1637,780
P61_R_10s_lowfps.mp4,1318,333,1668,837
P61_R_10s_lowfps.mp4,1312,323,1661,831
P61_R_10s_lowfps.mp4,1314,395,1637,778
P61_R_10s_lowfps.mp4,1319,425,1644,795
P61_R_10s_lowfps.mp4,1315,343,1668,831
P61_R_10s_lowfps.mp4,1301,332,1648,816
P61_R_10s_lowfps.mp4,1307,350,1647,811
P61_R_10s_lowfps.mp4,1322,451,1645,794
P61_R_10s_lowfps.mp4,1328,409,1639,797
P61_R_10s_lowfps.mp4,1317,342,1663,830
P61_R_10s_lowfps.mp4,1309,339,1652,822
P61_R_10s_lowfps.mp4,1310,442,1639,791
P61_R_10s_lowfps.mp4,1311,442,1638,789
P61_R_10s_lowfps.mp4,1311,342,1646,807
P61_R_10s_lowfps.mp4,1308,322,1661,824
P61_R_10s_lowfps.mp4,1332,405,1643,784
P61_R_10s_lowfps.mp4,1344,441,1648,777
P61_R_10s_lowfps.mp4,1326,323,1655,812
P61_R_10s_lowfps.mp4,1311,309,1658,813
P61_R_10s_lowfps.mp4,1319,324,1624,818
P61_R_10s_lowfps.mp4,1345,426,1643,761
P61_R_10s_lowfps.mp4,1338,300,1662,803
P61_R_10s_lowfps.mp4,1328,296,1662,800
P61_R_10s_lowfps.mp4,1337,382,1634,764
P61_R_10s_lowfps.mp4,1347,371,1649,768
P61_R_10s_lowfps.mp4,1347,299,1668,793
P61_R_10s_lowfps.mp4,1316,295,1667,803
P61_R_10s_lowfps.mp4,1312,293,1659,813
P61_R_10s_lowfps.mp4,1335,333,1620,775
P61_R_10s_lowfps.mp4,1339,350,1627,773
P61_R_10s_lowfps.mp4,1321,308,1672,825
P61_R_10s_lowfps.mp4,1307,309,1655,817
P61_R_10s_lowfps.mp4,1323,313,1655,804
P61_R_10s_lowfps.mp4,1319,377,1636,785
P61_R_10s_lowfps.mp4,1323,312,1678,825
P61_R_10s_lowfps.mp4,1300,322,1674,826
P61_R_10s_lowfps.mp4,1312,309,1657,803
P61_R_10s_lowfps.mp4,1320,388,1639,780
P61_R_10s_lowfps.mp4,1323,310,1674,820
P61_R_10s_lowfps.mp4,1306,314,1677,823
P61_R_10s_lowfps.mp4,1329,300,1660,796
P61_R_10s_lowfps.mp4,1337,388,1653,758
P61_R_10s_lowfps.mp4,1332,333,1630,788
P61_R_10s_lowfps.mp4,1320,319,1677,826
P61_R_10s_lowfps.mp4,1327,313,1666,817
P61_R_10s_lowfps.mp4,1328,319,1622,780
P61_R_10s_lowfps.mp4,1328,390,1639,758
P61_R_10s_lowfps.mp4,1333,317,1666,808
P61_R_10s_lowfps.mp4,1321,315,1666,817
P61_R_10s_lowfps.mp4,1337,325,1625,792
P61_R_10s_lowfps.mp4,1347,394,1650,757
P61_R_10s_lowfps.mp4,1339,325,1622,794
P61_R_10s_lowfps.mp4,1327,313,1677,829
P61_R_10s_lowfps.mp4,1331,322,1621,794
P61_R_10s_lowfps.mp4,1344,369,1631,754
P61_R_10s_lowfps.mp4,1350,313,1675,785
P61_R_10s_lowfps.mp4,1325,304,1678,809
P61_R_10s_lowfps.mp4,1333,300,1681,812
P61_R_10s_lowfps.mp4,1345,358,1642,750
P61_R_10s_lowfps.mp4,1345,334,1638,766
P61_R_10s_lowfps.mp4,1334,301,1692,819
P61_R_10s_lowfps.mp4,1334,304,1687,834
P61_R_10s_lowfps.mp4,1348,301,1675,780
P61_R_10s_lowfps.mp4,1368,382,1669,775
P61_R_10s_lowfps.mp4,1347,346,1634,743
P61_R_10s_lowfps.mp4,1323,319,1693,833
P61_R_10s_lowfps.mp4,1333,307,1680,822
P61_R_10s_lowfps.mp4,1356,320,1680,795
P61_R_10s_lowfps.mp4,1374,356,1669,759
P61_R_10s_lowfps.mp4,1357,293,1690,816
P61_R_10s_lowfps.mp4,1353,288,1696,824
P61_R_10s_lowfps.mp4,1386,303,1669,721
P61_R_10s_lowfps.mp4,1371,367,1668,763
P61_R_10s_lowfps.mp4,1383,307,1667,726
P61_R_10s_lowfps.mp4,1343,296,1690,815
P61_R_10s_lowfps.mp4,1348,292,1675,809
P61_R_10s_lowfps.mp4,1388,312,1663,722
P61_R_10s_lowfps.mp4,1352,351,1633,761
P61_R_10s_lowfps.mp4,1345,302,1629,789
P61_R_10s_lowfps.mp4,1328,308,1679,822
P61_R_10s_lowfps.mp4,1350,300,1669,785
P61_R_10s_lowfps.mp4,1353,374,1639,760
P61_R_10s_lowfps.mp4,1344,318,1624,779
P61_R_10s_lowfps.mp4,1322,305,1693,852
P61_R_10s_lowfps.mp4,1316,297,1677,817
P61_R_10s_lowfps.mp4,1344,329,1636,769
P61_R_10s_lowfps.mp4,1352,363,1640,750
P61_R_10s_lowfps.mp4,1347,294,1699,818
P61_R_10s_lowfps.mp4,1336,309,1686,815
P61_R_10s_lowfps.mp4,1379,367,1667,765
P61_R_10s_lowfps.mp4,1351,361,1639,757
P61_R_10s_lowfps.mp4,1332,298,1691,833
P61_R_10s_lowfps.mp4,1327,300,1683,829
P61_R_10s_lowfps.mp4,1352,293,1683,801
P61_R_10s_lowfps.mp4,1370,375,1677,763
P61_R_10s_lowfps.mp4,1380,330,1675,765
P61_R_10s_lowfps.mp4,1337,302,1699,818
P61_R_10s_lowfps.mp4,1328,304,1688,832
P61_R_10s_lowfps.mp4,1357,330,1639,758
P61_R_10s_lowfps.mp4,1373,346,1663,769
P61_R_10s_lowfps.mp4,1356,296,1696,811
P61_R_10s_lowfps.mp4,1346,298,1690,814
P61_R_10s_lowfps.mp4,1356,297,1684,802
P61_R_10s_lowfps.mp4,1368,375,1671,765
P61_R_10s_lowfps.mp4,1375,314,1678,743
P61_R_10s_lowfps.mp4,1337,298,1690,817
P61_R_10s_lowfps.mp4,1346,302,1683,816
P63_R_10s_lowfps.mp4,946,417,1241,702
P63_R_10s_lowfps.mp4,994,388,1262,706
P63_R_10s_lowfps.mp4,1001,375,1263,706
P63_R_10s_lowfps.mp4,1002,374,1264,702
P63_R_10s_lowfps.mp4,992,371,1252,696
P63_R_10s_lowfps.mp4,985,378,1254,716
P63_R_10s_lowfps.mp4,936,337,1210,645
P63_R_10s_lowfps.mp4,1044,300,1220,630
P63_R_10s_lowfps.mp4,1026,279,1239,636
P63_R_10s_lowfps.mp4,981,424,1275,694
P63_R_10s_lowfps.mp4,1014,365,1270,674
P63_R_10s_lowfps.mp4,1014,361,1274,666
P63_R_10s_lowfps.mp4,1009,360,1275,670
P63_R_10s_lowfps.mp4,1003,377,1271,678
P63_R_10s_lowfps.mp4,962,343,1226,643
P63_R_10s_lowfps.mp4,272,0,1861,828
P63_R_10s_lowfps.mp4,304,0,1857,866
P63_R_10s_lowfps.mp4,1010,462,1287,720
P63_R_10s_lowfps.mp4,1011,326,1274,683
P63_R_10s_lowfps.mp4,1013,352,1273,680
P63_R_10s_lowfps.mp4,1017,362,1277,678
P63_R_10s_lowfps.mp4,1016,367,1275,678
P63_R_10s_lowfps.mp4,1013,367,1273,684
P63_R_10s_lowfps.mp4,982,326,1257,669
P63_R_10s_lowfps.mp4,260,0,1886,784
P63_R_10s_lowfps.mp4,255,0,1875,801
P63_R_10s_lowfps.mp4,251,0,1883,793
P63_R_10s_lowfps.mp4,272,0,1876,826
P63_R_10s_lowfps.mp4,988,343,1260,696
P63_R_10s_lowfps.mp4,1007,383,1265,695
P63_R_10s_lowfps.mp4,1008,383,1266,715
P63_R_10s_lowfps.mp4,1009,389,1267,706
P63_R_10s_lowfps.mp4,993,369,1262,693
P63_R_10s_lowfps.mp4,975,320,1175,566
P63_R_10s_lowfps.mp4,250,0,1858,819
P63_R_10s_lowfps.mp4,254,0,1857,822
P63_R_10s_lowfps.mp4,985,314,1189,622
P63_R_10s_lowfps.mp4,1005,374,1269,708
P63_R_10s_lowfps.mp4,1010,381,1273,684
P63_R_10s_lowfps.mp4,1013,378,1268,689
P63_R_10s_lowfps.mp4,1010,381,1271,684
P63_R_10s_lowfps.mp4,985,334,1265,686
P63_R_10s_lowfps.mp4,243,0,1868,807
P63_R_10s_lowfps.mp4,228,0,1876,774
P63_R_10s_lowfps.mp4,242,0,1885,774
P63_R_10s_lowfps.mp4,965,348,1184,623
P63_R_10s_lowfps.mp4,1004,386,1257,717
P63_R_10s_lowfps.mp4,1006,384,1249,707
P63_R_10s_lowfps.mp4,1002,385,1248,702
P63_R_10s_lowfps.mp4,990,385,1255,698
P63_R_10s_lowfps.mp4,981,382,1258,696
P63_R_10s_lowfps.mp4,946,365,1221,671
P63_R_10s_lowfps.mp4,253,0,1874,805
P63_R_10s_lowfps.mp4,976,340,1181,605
P63_R_10s_lowfps.mp4,993,387,1253,711
P63_R_10s_lowfps.mp4,987,391,1251,703
P63_R_10s_lowfps.mp4,974,381,1255,704
P63_R_10s_lowfps.mp4,978,382,1259,712
P63_R_10s_lowfps.mp4,954,375,1224,677
P63_R_10s_lowfps.mp4,295,0,1852,847
P63_R_10s_lowfps.mp4,278,3,1849,849
P63_R_10s_lowfps.mp4,267,0,1867,812
P63_R_10s_lowfps.mp4,253,0,1862,812
P63_R_10s_lowfps.mp4,249,0,1864,809
P63_R_10s_lowfps.mp4,990,417,1271,712
P63_R_10s_lowfps.mp4,1009,384,1268,703
P63_R_10s_lowfps.mp4,1007,375,1264,710
P63_R_10s_lowfps.mp4,1007,383,1263,706
P63_R_10s_lowfps.mp4,1006,384,1261,701
P63_R_10s_lowfps.mp4,994,383,1254,691
P63_R_10s_lowfps.mp4,935,342,1211,636
P63_R_10s_lowfps.mp4,267,0,1875,810
P63_R_10s_lowfps.mp4,238,0,1865,798
P63_R_10s_lowfps.mp4,989,371,1275,729
P63_R_10s_lowfps.mp4,1007,389,1265,724
P63_R_10s_lowfps.mp4,1011,387,1266,707
P63_R_10s_lowfps.mp4,1005,387,1262,712
P63_R_10s_lowfps.mp4,999,394,1260,703
P63_R_10s_lowfps.mp4,963,357,1211,649
P63_R_10s_lowfps.mp4,271,0,1870,834
P63_R_10s_lowfps.mp4,252,0,1889,779
P63_R_10s_lowfps.mp4,239,0,1859,809
P63_R_10s_lowfps.mp4,243,0,1877,795
P63_R_10s_lowfps.mp4,981,355,1268,706
P63_R_10s_lowfps.mp4,994,385,1252,722
P63_R_10s_lowfps.mp4,988,385,1269,737
P63_R_10s_lowfps.mp4,991,387,1251,714
P63_R_10s_lowfps.mp4,986,383,1251,709
P63_R_10s_lowfps.mp4,992,376,1260,714
P63_R_10s_lowfps.mp4,259,0,1885,788
P63_R_10s_lowfps.mp4,261,0,1878,796
P63_R_10s_lowfps.mp4,263,0,1872,806
P63_R_10s_lowfps.mp4,948,333,1235,709
P63_R_10s_lowfps.mp4,984,394,1267,732
P63_R_10s_lowfps.mp4,987,388,1257,710
P63_R_10s_lowfps.mp4,994,384,1251,705
P63_R_10s_lowfps.mp4,992,386,1250,701
P63_R_10s_lowfps.mp4,974,385,1256,698
P63_R_10s_lowfps.mp4,961,335,1176,635
P63_R_10s_lowfps.mp4,258,0,1878,787
P63_R_10s_lowfps.mp4,242,0,1881,771
P63_R_10s_lowfps.mp4,950,368,1233,710
P63_R_10s_lowfps.mp4,997,386,1254,720
P63_R_10s_lowfps.mp4,990,383,1260,713
P63_R_10s_lowfps.mp4,967,387,1256,712
P63_R_10s_lowfps.mp4,959,386,1254,718
P63_R_10s_lowfps.mp4,980,418,1221,705
P63_R_10s_lowfps.mp4,937,377,1219,691
P63_R_10s_lowfps.mp4,245,0,1887,777
P63_R_10s_lowfps.mp4,226,0,1868,779
P63_R_10s_lowfps.mp4,237,0,1861,801
P63_R_10s_lowfps.mp4,228,0,1879,775
P63_R_10s_lowfps.mp4,239,0,1871,799
P63_R_10s_lowfps.mp4,972,325,1172,599
P63_R_10s_lowfps.mp4,974,399,1269,734
P63_R_10s_lowfps.mp4,977,408,1220,706
P63_R_10s_lowfps.mp4,980,417,1220,710
P63_R_10s_lowfps.mp4,980,418,1219,708
P63_R_10s_lowfps.mp4,974,400,1226,707
P63_R_10s_lowfps.mp4,236,0,1871,796
P63_R_10s_lowfps.mp4,258,0,1868,812
YC01_R_10s_lowfps.mp4,869,249,1308,943
YC01_R_10s_lowfps.mp4,869,252,1310,939
YC01_R_10s_lowfps.mp4,869,248,1308,925
YC01_R_10s_lowfps.mp4,867,258,1308,944
YC01_R_10s_lowfps.mp4,878,244,1307,911
YC01_R_10s_lowfps.mp4,874,250,1307,915
YC01_R_10s_lowfps.mp4,869,251,1302,909
YC01_R_10s_lowfps.mp4,868,250,1305,921
YC01_R_10s_lowfps.mp4,868,247,1308,920
YC01_R_10s_lowfps.mp4,873,247,1313,945
YC01_R_10s_lowfps.mp4,876,244,1310,918
YC01_R_10s_lowfps.mp4,869,245,1307,917
YC01_R_10s_lowfps.mp4,879,252,1310,923
YC01_R_10s_lowfps.mp4,877,252,1312,925
YC01_R_10s_lowfps.mp4,961,246,1316,894
YC01_R_10s_lowfps.mp4,975,275,1332,881
YC01_R_10s_lowfps.mp4,986,274,1335,895
YC01_R_10s_lowfps.mp4,907,244,1357,934
YC01_R_10s_lowfps.mp4,894,254,1365,956
YC01_R_10s_lowfps.mp4,875,270,1374,954
YC01_R_10s_lowfps.mp4,1031,512,1311,840
YC01_R_10s_lowfps.mp4,1037,261,1368,922
YC01_R_10s_lowfps.mp4,1037,256,1361,894
YC01_R_10s_lowfps.mp4,900,258,1382,919
YC01_R_10s_lowfps.mp4,884,329,1352,951
YC01_R_10s_lowfps.mp4,915,298,1360,935
YC01_R_10s_lowfps.mp4,1044,259,1362,918
YC01_R_10s_lowfps.mp4,1029,276,1350,879
YC01_R_10s_lowfps.mp4,1014,232,1365,886
YC01_R_10s_lowfps.mp4,898,280,1382,914
YC01_R_10s_lowfps.mp4,893,334,1356,905
YC01_R_10s_lowfps.mp4,904,277,1388,898
YC01_R_10s_lowfps.mp4,1030,258,1375,872
YC01_R_10s_lowfps.mp4,1044,277,1385,885
YC01_R_10s_lowfps.mp4,1022,227,1376,889
YC01_R_10s_lowfps.mp4,890,339,1369,924
YC01_R_10s_lowfps.mp4,896,317,1376,926
YC01_R_10s_lowfps.mp4,951,237,1380,898
YC01_R_10s_lowfps.mp4,1029,235,1380,870
YC01_R_10s_lowfps.mp4,1028,263,1382,873
YC01_R_10s_lowfps.mp4,1018,244,1371,872
YC01_R_10s_lowfps.mp4,891,254,1375,898
YC01_R_10s_lowfps.mp4,872,276,1374,921
YC01_R_10s_lowfps.mp4,867,279,1371,913
YC01_R_10s_lowfps.mp4,859,405,1358,932
YC01_R_10s_lowfps.mp4,1001,228,1385,870
YC01_R_10s_lowfps.mp4,998,267,1371,884
YC01_R_10s_lowfps.mp4,975,264,1365,879
YC01_R_10s_lowfps.mp4,876,250,1365,920
YC01_R_10s_lowfps.mp4,855,268,1363,919
YC01_R_10s_lowfps.mp4,855,273,1391,930
YC01_R_10s_lowfps.mp4,864,285,1380,939
YC01_R_10s_lowfps.mp4,1007,262,1371,885
YC01_R_10s_lowfps.mp4,993,268,1371,904
YC01_R_10s_lowfps.mp4,912,234,1368,893
YC01_R_10s_lowfps.mp4,858,272,1365,939
YC01_R_10s_lowfps.mp4,860,274,1372,932
YC01_R_10s_lowfps.mp4,1068,530,1353,861
YC01_R_10s_lowfps.mp4,1055,241,1399,861
YC01_R_10s_lowfps.mp4,1042,283,1389,877
YC01_R_10s_lowfps.mp4,958,238,1402,934
YC01_R_10s_lowfps.mp4,887,340,1370,917
YC01_R_10s_lowfps.mp4,882,285,1381,918
YC01_R_10s_lowfps.mp4,884,264,1408,922
YC01_R_10s_lowfps.mp4,1084,542,1364,868
YC01_R_10s_lowfps.mp4,1027,254,1380,865
YC01_R_10s_lowfps.mp4,1006,246,1364,873
YC01_R_10s_lowfps.mp4,1083,523,1353,868
YC01_R_10s_lowfps.mp4,1070,490,1352,872
YC01_R_10s_lowfps.mp4,898,315,1379,898
YC01_R_10s_lowfps.mp4,919,249,1416,924
YC01_R_10s_lowfps.mp4,942,238,1410,906
YC01_R_10s_lowfps.mp4,1060,246,1406,866
YC01_R_10s_lowfps.mp4,1054,259,1400,878
YC01_R_10s_lowfps.mp4,1026,214,1407,895
YC01_R_10s_lowfps.mp4,937,243,1407,922
YC01_R_10s_lowfps.mp4,888,277,1408,907
YC01_R_10s_lowfps.mp4,921,237,1400,898
YC01_R_10s_lowfps.mp4,1047,247,1393,887
YC01_R_10s_lowfps.mp4,1016,273,1379,879
YC01_R_10s_lowfps.mp4,977,304,1367,873
YC01_R_10s_lowfps.mp4,884,217,1371,908
YC01_R_10s_lowfps.mp4,870,479,1357,894
YC01_R_10s_lowfps.mp4,868,298,1344,931
YC01_R_10s_lowfps.mp4,877,298,1353,944
YC01_R_10s_lowfps.mp4,978,279,1350,877
YC01_R_10s_lowfps.mp4,991,270,1356,865
YC01_R_10s_lowfps.mp4,982,213,1376,892
YC01_R_10s_lowfps.mp4,908,455,1371,882
YC01_R_10s_lowfps.mp4,884,265,1378,919
YC01_R_10s_lowfps.mp4,884,265,1386,934
YC01_R_10s_lowfps.mp4,1016,291,1370,885
YC01_R_10s_lowfps.mp4,1011,289,1368,885
YC01_R_10s_lowfps.mp4,983,216,1371,869
YC01_R_10s_lowfps.mp4,889,411,1363,932
YC01_R_10s_lowfps.mp4,887,254,1374,915
YC01_R_10s_lowfps.mp4,887,266,1374,917
YC01_R_10s_lowfps.mp4,900,307,1372,905
YC01_R_10s_lowfps.mp4,1017,258,1369,865
YC01_R_10s_lowfps.mp4,1008,265,1368,869
YC01_R_10s_lowfps.mp4,999,217,1368,888
YC01_R_10s_lowfps.mp4,879,250,1375,942
YC01_R_10s_lowfps.mp4,868,262,1365,933
YC01_R_10s_lowfps.mp4,1074,536,1356,869
YC01_R_10s_lowfps.mp4,1021,267,1378,871
YC01_R_10s_lowfps.mp4,1008,295,1370,889
YC01_R_10s_lowfps.mp4,1076,506,1362,868
YC01_R_10s_lowfps.mp4,884,281,1381,921
YC01_R_10s_lowfps.mp4,887,263,1416,913
YC01_R_10s_lowfps.mp4,984,219,1397,906
YC01_R_10s_lowfps.mp4,1057,247,1400,905
YC01_R_10s_lowfps.mp4,1036,248,1396,913
YC01_R_10s_lowfps.mp4,928,223,1408,926
YC01_R_10s_lowfps.mp4,881,306,1366,920
YC01_R_10s_lowfps.mp4,884,460,1358,895
YC01_R_10s_lowfps.mp4,1088,528,1367,875
YC01_R_10s_lowfps.mp4,1023,288,1385,890
YC01_R_10s_lowfps.mp4,1010,268,1371,881
YC01_R_10s_lowfps.mp4,969,219,1367,915
YC01_R_10s_lowfps.mp4,878,257,1368,923
YC01_R_10s_lowfps.mp4,874,291,1387,964
YC01_R_10s_lowfps.mp4,881,274,1411,945
YC01_R_10s_lowfps.mp4,1014,197,1385,894
YC01_R_10s_lowfps.mp4,1016,257,1387,875
YC01_R_10s_lowfps.mp4,983,390,1369,902
YC01_R_10s_lowfps.mp4,884,467,1367,898
YC01_R_10s_lowfps.mp4,865,255,1377,938
YC01_R_10s_lowfps.mp4,892,253,1391,928
YC01_R_10s_lowfps.mp4,1032,264,1388,905
YC01_R_10s_lowfps.mp4,1028,276,1396,887
YC01_R_10s_lowfps.mp4,1003,204,1392,915
YC01_R_10s_lowfps.mp4,910,236,1419,931
YC01_R_10s_lowfps.mp4,880,254,1416,946
YC01_R_10s_lowfps.mp4,920,228,1423,942
YC01_R_10s_lowfps.mp4,1067,258,1407,899
YC01_R_10s_lowfps.mp4,1058,250,1406,906
YC01_R_10s_lowfps.mp4,1014,290,1382,894
YC01_R_10s_lowfps.mp4,903,243,1414,956
YC01_R_10s_lowfps.mp4,874,292,1396,929
YC01_R_10s_lowfps.mp4,877,269,1413,936
YC01_R_10s_lowfps.mp4,1037,207,1385,897
YC01_R_10s_lowfps.mp4,1020,274,1402,886
YC01_R_10s_lowfps.mp4,998,405,1374,907
YC01_R_10s_lowfps.mp4,880,262,1392,968
YC01_R_10s_lowfps.mp4,887,238,1400,915
YC01_R_10s_lowfps.mp4,1072,252,1393,860
YC01_R_10s_lowfps.mp4,1076,253,1410,858
YC01_R_10s_lowfps.mp4,1054,232,1400,905
YC01_R_10s_lowfps.mp4,953,225,1417,935
YC01_R_10s_lowfps.mp4,938,311,1421,940
YC01_R_10s_lowfps.mp4,935,217,1426,937
YC01_R_10s_lowfps.mp4,933,212,1421,918
YC01_R_10s_lowfps.mp4,927,215,1425,941
YC01_R_10s_lowfps.mp4,1023,320,1403,918
YC01_R_10s_lowfps.mp4,1005,262,1379,885
YC01_R_10s_lowfps.mp4,958,296,1369,893
YC01_R_10s_lowfps.mp4,877,332,1378,976
YC01_R_10s_lowfps.mp4,872,257,1398,956
YC01_R_10s_lowfps.mp4,929,253,1405,956
YC01_R_10s_lowfps.mp4,1024,374,1390,903
YC01_R_10s_lowfps.mp4,1015,286,1389,882
YC01_R_10s_lowfps.mp4,959,211,1405,935
YC01_R_10s_lowfps.mp4,877,361,1403,948
YC01_R_10s_lowfps.mp4,907,228,1429,935
YC01_R_10s_lowfps.mp4,917,232,1424,938
YC02_R_10s_lowfps.mp4,743,306,1227,983
YC02_R_10s_lowfps.mp4,744,304,1224,978
YC02_R_10s_lowfps.mp4,745,304,1225,982
YC02_R_10s_lowfps.mp4,746,304,1226,972
YC02_R_10s_lowfps.mp4,750,296,1225,961
YC02_R_10s_lowfps.mp4,755,294,1226,962
YC02_R_10s_lowfps.mp4,755,314,1208,935
YC02_R_10s_lowfps.mp4,756,313,1210,945
YC02_R_10s_lowfps.mp4,758,292,1228,975
YC02_R_10s_lowfps.mp4,757,287,1230,967
YC02_R_10s_lowfps.mp4,758,286,1231,971
YC02_R_10s_lowfps.mp4,760,298,1224,947
YC02_R_10s_lowfps.mp4,766,273,1217,939
YC02_R_10s_lowfps.mp4,778,295,1225,949
YC02_R_10s_lowfps.mp4,789,306,1211,897
YC02_R_10s_lowfps.mp4,803,291,1203,895
YC02_R_10s_lowfps.mp4,807,238,1189,850
YC02_R_10s_lowfps.mp4,824,248,1182,798
