,filename,xmin,ymin,xmax,ymax,x_centre,y_centre,x_centre_avg,y_centre_avg,new_xmin,new_ymin
8831,YC06_R_10s_lowfps.mp4,1199,248,1517,555,1358.0,401.5,1356.0,361.0,966.0,0.0
8832,YC06_R_10s_lowfps.mp4,1205,251,1512,559,1358.5,405.0,1356.0,361.0,966.0,0.0
8833,YC06_R_10s_lowfps.mp4,1233,156,1481,471,1357.0,313.5,1356.0,361.0,966.0,0.0
8834,YC06_R_10s_lowfps.mp4,1212,256,1521,555,1366.5,405.5,1356.0,361.0,966.0,0.0
8835,YC06_R_10s_lowfps.mp4,1224,246,1528,547,1376.0,396.5,1356.0,361.0,966.0,0.0
8836,YC06_R_10s_lowfps.mp4,1267,80,1570,409,1418.5,244.5,1356.0,361.0,966.0,0.0
8837,YC06_R_10s_lowfps.mp4,1234,163,1489,469,1361.5,316.0,1356.0,361.0,966.0,0.0
8838,YC06_R_10s_lowfps.mp4,1203,182,1495,514,1349.0,348.0,1356.0,361.0,966.0,0.0
8839,YC06_R_10s_lowfps.mp4,1198,249,1506,558,1352.0,403.5,1356.0,361.0,966.0,0.0
8840,YC06_R_10s_lowfps.mp4,1207,252,1498,544,1352.5,398.0,1356.0,361.0,966.0,0.0
8841,YC06_R_10s_lowfps.mp4,1235,136,1482,455,1358.5,295.5,1356.0,361.0,966.0,0.0
8842,YC06_R_10s_lowfps.mp4,1199,120,1497,498,1348.0,309.0,1356.0,361.0,966.0,0.0
8843,YC06_R_10s_lowfps.mp4,1194,249,1513,549,1353.5,399.0,1356.0,361.0,966.0,0.0
8844,YC06_R_10s_lowfps.mp4,1199,242,1499,540,1349.0,391.0,1356.0,361.0,966.0,0.0
8845,YC06_R_10s_lowfps.mp4,1220,132,1510,432,1365.0,282.0,1356.0,361.0,966.0,0.0
8846,YC06_R_10s_lowfps.mp4,1238,99,1502,400,1370.0,249.5,1356.0,361.0,966.0,0.0
8847,YC06_R_10s_lowfps.mp4,1200,224,1490,549,1345.0,386.5,1356.0,361.0,966.0,0.0
8848,YC06_R_10s_lowfps.mp4,1189,134,1499,486,1344.0,310.0,1356.0,361.0,966.0,0.0
8849,YC06_R_10s_lowfps.mp4,1262,92,1494,426,1378.0,259.0,1356.0,361.0,966.0,0.0
8850,YC06_R_10s_lowfps.mp4,1203,252,1515,550,1359.0,401.0,1356.0,361.0,966.0,0.0
8851,YC06_R_10s_lowfps.mp4,1214,240,1508,551,1361.0,395.5,1356.0,361.0,966.0,0.0
8852,YC06_R_10s_lowfps.mp4,1190,237,1502,556,1346.0,396.5,1356.0,361.0,966.0,0.0
8853,YC06_R_10s_lowfps.mp4,1198,161,1494,509,1346.0,335.0,1356.0,361.0,966.0,0.0
8854,YC06_R_10s_lowfps.mp4,1194,240,1494,552,1344.0,396.0,1356.0,361.0,966.0,0.0
8855,YC06_R_10s_lowfps.mp4,1192,236,1494,552,1343.0,394.0,1356.0,361.0,966.0,0.0
8856,YC06_R_10s_lowfps.mp4,1201,241,1507,553,1354.0,397.0,1356.0,361.0,966.0,0.0
8857,YC06_R_10s_lowfps.mp4,1213,243,1510,560,1361.5,401.5,1356.0,361.0,966.0,0.0
8858,YC06_R_10s_lowfps.mp4,1214,196,1506,558,1360.0,377.0,1356.0,361.0,966.0,0.0
8859,YC06_R_10s_lowfps.mp4,1196,137,1495,490,1345.5,313.5,1356.0,361.0,966.0,0.0
8860,YC06_R_10s_lowfps.mp4,1188,249,1512,553,1350.0,401.0,1356.0,361.0,966.0,0.0
8861,YC06_R_10s_lowfps.mp4,1190,248,1506,555,1348.0,401.5,1356.0,361.0,966.0,0.0
8862,YC06_R_10s_lowfps.mp4,1228,134,1480,464,1354.0,299.0,1356.0,361.0,966.0,0.0
8863,YC06_R_10s_lowfps.mp4,1197,239,1498,560,1347.5,399.5,1356.0,361.0,966.0,0.0
8864,YC06_R_10s_lowfps.mp4,1193,133,1491,497,1342.0,315.0,1356.0,361.0,966.0,0.0
8865,YC06_R_10s_lowfps.mp4,1189,97,1492,491,1340.5,294.0,1356.0,361.0,966.0,0.0
8866,YC06_R_10s_lowfps.mp4,1172,243,1485,579,1328.5,411.0,1356.0,361.0,966.0,0.0
8867,YC06_R_10s_lowfps.mp4,1205,78,1500,473,1352.5,275.5,1356.0,361.0,966.0,0.0
8868,YC06_R_10s_lowfps.mp4,1232,64,1477,498,1354.5,281.0,1356.0,361.0,966.0,0.0
8869,YC06_R_10s_lowfps.mp4,1180,123,1491,512,1335.5,317.5,1356.0,361.0,966.0,0.0
8870,YC06_R_10s_lowfps.mp4,1188,233,1486,554,1337.0,393.5,1356.0,361.0,966.0,0.0
8871,YC06_R_10s_lowfps.mp4,1184,104,1487,515,1335.5,309.5,1356.0,361.0,966.0,0.0
8872,YC06_R_10s_lowfps.mp4,1215,76,1479,499,1347.0,287.5,1356.0,361.0,966.0,0.0
8873,YC06_R_10s_lowfps.mp4,1186,244,1484,573,1335.0,408.5,1356.0,361.0,966.0,0.0
8874,YC06_R_10s_lowfps.mp4,1175,238,1485,574,1330.0,406.0,1356.0,361.0,966.0,0.0
8875,YC06_R_10s_lowfps.mp4,1209,84,1489,465,1349.0,274.5,1356.0,361.0,966.0,0.0
8876,YC06_R_10s_lowfps.mp4,1192,228,1491,573,1341.5,400.5,1356.0,361.0,966.0,0.0
8877,YC06_R_10s_lowfps.mp4,1196,214,1493,564,1344.5,389.0,1356.0,361.0,966.0,0.0
8878,YC06_R_10s_lowfps.mp4,1221,105,1486,478,1353.5,291.5,1356.0,361.0,966.0,0.0
8879,YC07_R_10s_lowfps.mp4,1120,322,1334,624,1227.0,473.0,1227.0,473.0,837.0,18.0
8880,YC08_R_10s_lowfps.mp4,1237,296,1629,770,1433.0,533.0,1508.0,507.0,1118.0,52.0
8881,YC08_R_10s_lowfps.mp4,1239,294,1629,771,1434.0,532.5,1508.0,507.0,1118.0,52.0
8882,YC08_R_10s_lowfps.mp4,1240,294,1629,771,1434.5,532.5,1508.0,507.0,1118.0,52.0
8883,YC08_R_10s_lowfps.mp4,1240,295,1633,772,1436.5,533.5,1508.0,507.0,1118.0,52.0
8884,YC08_R_10s_lowfps.mp4,1241,293,1633,774,1437.0,533.5,1508.0,507.0,1118.0,52.0
8885,YC08_R_10s_lowfps.mp4,1240,293,1631,772,1435.5,532.5,1508.0,507.0,1118.0,52.0
8886,YC08_R_10s_lowfps.mp4,1240,293,1632,774,1436.0,533.5,1508.0,507.0,1118.0,52.0
8887,YC08_R_10s_lowfps.mp4,1241,293,1631,771,1436.0,532.0,1508.0,507.0,1118.0,52.0
8888,YC08_R_10s_lowfps.mp4,1244,295,1630,772,1437.0,533.5,1508.0,507.0,1118.0,52.0
8889,YC08_R_10s_lowfps.mp4,1246,285,1633,771,1439.5,528.0,1508.0,507.0,1118.0,52.0
8890,YC08_R_10s_lowfps.mp4,1261,276,1632,763,1446.5,519.5,1508.0,507.0,1118.0,52.0
8891,YC08_R_10s_lowfps.mp4,1286,270,1635,753,1460.5,511.5,1508.0,507.0,1118.0,52.0
8892,YC08_R_10s_lowfps.mp4,1304,261,1644,753,1474.0,507.0,1508.0,507.0,1118.0,52.0
8893,YC08_R_10s_lowfps.mp4,1289,489,1660,782,1474.5,635.5,1508.0,507.0,1118.0,52.0
8894,YC08_R_10s_lowfps.mp4,1303,257,1629,756,1466.0,506.5,1508.0,507.0,1118.0,52.0
8895,YC08_R_10s_lowfps.mp4,1293,292,1616,760,1454.5,526.0,1508.0,507.0,1118.0,52.0
8896,YC08_R_10s_lowfps.mp4,1270,311,1607,758,1438.5,534.5,1508.0,507.0,1118.0,52.0
8897,YC08_R_10s_lowfps.mp4,1259,291,1623,771,1441.0,531.0,1508.0,507.0,1118.0,52.0
8898,YC08_R_10s_lowfps.mp4,1281,504,1666,788,1473.5,646.0,1508.0,507.0,1118.0,52.0
8899,YC08_R_10s_lowfps.mp4,1317,243,1664,750,1490.5,496.5,1508.0,507.0,1118.0,52.0
8900,YC08_R_10s_lowfps.mp4,1323,495,1669,785,1496.0,640.0,1508.0,507.0,1118.0,52.0
8901,YC08_R_10s_lowfps.mp4,1373,276,1624,658,1498.5,467.0,1508.0,507.0,1118.0,52.0
8902,YC08_R_10s_lowfps.mp4,1346,285,1623,741,1484.5,513.0,1508.0,507.0,1118.0,52.0
8903,YC08_R_10s_lowfps.mp4,1317,219,1648,747,1482.5,483.0,1508.0,507.0,1118.0,52.0
8904,YC08_R_10s_lowfps.mp4,1313,464,1689,769,1501.0,616.5,1508.0,507.0,1118.0,52.0
8905,YC08_R_10s_lowfps.mp4,1316,473,1664,770,1490.0,621.5,1508.0,507.0,1118.0,52.0
8906,YC08_R_10s_lowfps.mp4,1335,231,1608,645,1471.5,438.0,1508.0,507.0,1118.0,52.0
8907,YC08_R_10s_lowfps.mp4,1349,282,1610,666,1479.5,474.0,1508.0,507.0,1118.0,52.0
8908,YC08_R_10s_lowfps.mp4,1338,277,1604,753,1471.0,515.0,1508.0,507.0,1118.0,52.0
8909,YC08_R_10s_lowfps.mp4,1310,247,1617,743,1463.5,495.0,1508.0,507.0,1118.0,52.0
8910,YC08_R_10s_lowfps.mp4,1302,490,1646,773,1474.0,631.5,1508.0,507.0,1118.0,52.0
8911,YC08_R_10s_lowfps.mp4,1326,504,1658,776,1492.0,640.0,1508.0,507.0,1118.0,52.0
8912,YC08_R_10s_lowfps.mp4,1350,199,1662,744,1506.0,471.5,1508.0,507.0,1118.0,52.0
8913,YC08_R_10s_lowfps.mp4,1386,279,1626,651,1506.0,465.0,1508.0,507.0,1118.0,52.0
8914,YC08_R_10s_lowfps.mp4,1378,271,1622,662,1500.0,466.5,1508.0,507.0,1118.0,52.0
8915,YC08_R_10s_lowfps.mp4,1343,185,1681,747,1512.0,466.0,1508.0,507.0,1118.0,52.0
8916,YC08_R_10s_lowfps.mp4,1362,422,1717,759,1539.5,590.5,1508.0,507.0,1118.0,52.0
8917,YC08_R_10s_lowfps.mp4,1356,181,1700,751,1528.0,466.0,1508.0,507.0,1118.0,52.0
8918,YC08_R_10s_lowfps.mp4,1402,257,1656,652,1529.0,454.5,1508.0,507.0,1118.0,52.0
8919,YC08_R_10s_lowfps.mp4,1395,264,1637,663,1516.0,463.5,1508.0,507.0,1118.0,52.0
8920,YC08_R_10s_lowfps.mp4,1362,207,1672,733,1517.0,470.0,1508.0,507.0,1118.0,52.0
8921,YC08_R_10s_lowfps.mp4,1346,479,1719,750,1532.5,614.5,1508.0,507.0,1118.0,52.0
8922,YC08_R_10s_lowfps.mp4,1366,437,1715,758,1540.5,597.5,1508.0,507.0,1118.0,52.0
8923,YC08_R_10s_lowfps.mp4,1346,185,1683,751,1514.5,468.0,1508.0,507.0,1118.0,52.0
8924,YC08_R_10s_lowfps.mp4,1381,284,1621,643,1501.0,463.5,1508.0,507.0,1118.0,52.0
8925,YC08_R_10s_lowfps.mp4,1400,222,1634,634,1517.0,428.0,1508.0,507.0,1118.0,52.0
8926,YC08_R_10s_lowfps.mp4,1356,468,1693,751,1524.5,609.5,1508.0,507.0,1118.0,52.0
8927,YC08_R_10s_lowfps.mp4,1362,432,1698,741,1530.0,586.5,1508.0,507.0,1118.0,52.0
8928,YC08_R_10s_lowfps.mp4,1362,448,1716,756,1539.0,602.0,1508.0,507.0,1118.0,52.0
8929,YC08_R_10s_lowfps.mp4,1351,384,1693,748,1522.0,566.0,1508.0,507.0,1118.0,52.0
8930,YC08_R_10s_lowfps.mp4,1362,198,1665,724,1513.5,461.0,1508.0,507.0,1118.0,52.0
8931,YC08_R_10s_lowfps.mp4,1331,205,1653,735,1492.0,470.0,1508.0,507.0,1118.0,52.0
8932,YC08_R_10s_lowfps.mp4,1307,236,1664,736,1485.5,486.0,1508.0,507.0,1118.0,52.0
8933,YC08_R_10s_lowfps.mp4,1294,449,1685,756,1489.5,602.5,1508.0,507.0,1118.0,52.0
8934,YC08_R_10s_lowfps.mp4,1305,472,1693,757,1499.0,614.5,1508.0,507.0,1118.0,52.0
8935,YC08_R_10s_lowfps.mp4,1356,231,1661,735,1508.5,483.0,1508.0,507.0,1118.0,52.0
8936,YC08_R_10s_lowfps.mp4,1403,275,1644,676,1523.5,475.5,1508.0,507.0,1118.0,52.0
8937,YC08_R_10s_lowfps.mp4,1430,259,1656,667,1543.0,463.0,1508.0,507.0,1118.0,52.0
8938,YC08_R_10s_lowfps.mp4,1429,421,1684,747,1556.5,584.0,1508.0,507.0,1118.0,52.0
8939,YC08_R_10s_lowfps.mp4,1388,453,1687,754,1537.5,603.5,1508.0,507.0,1118.0,52.0
8940,YC08_R_10s_lowfps.mp4,1338,463,1674,758,1506.0,610.5,1508.0,507.0,1118.0,52.0
8941,YC08_R_10s_lowfps.mp4,1362,267,1623,736,1492.5,501.5,1508.0,507.0,1118.0,52.0
8942,YC08_R_10s_lowfps.mp4,1388,265,1619,674,1503.5,469.5,1508.0,507.0,1118.0,52.0
8943,YC08_R_10s_lowfps.mp4,1409,221,1629,604,1519.0,412.5,1508.0,507.0,1118.0,52.0
8944,YC08_R_10s_lowfps.mp4,1341,467,1689,751,1515.0,609.0,1508.0,507.0,1118.0,52.0
8945,YC08_R_10s_lowfps.mp4,1345,482,1718,756,1531.5,619.0,1508.0,507.0,1118.0,52.0
8946,YC08_R_10s_lowfps.mp4,1355,187,1698,744,1526.5,465.5,1508.0,507.0,1118.0,52.0
8947,YC08_R_10s_lowfps.mp4,1394,228,1653,640,1523.5,434.0,1508.0,507.0,1118.0,52.0
8948,YC08_R_10s_lowfps.mp4,1359,218,1658,727,1508.5,472.5,1508.0,507.0,1118.0,52.0
8949,YC08_R_10s_lowfps.mp4,1322,206,1677,736,1499.5,471.0,1508.0,507.0,1118.0,52.0
8950,YC08_R_10s_lowfps.mp4,1310,477,1683,751,1496.5,614.0,1508.0,507.0,1118.0,52.0
8951,YC08_R_10s_lowfps.mp4,1315,473,1689,755,1502.0,614.0,1508.0,507.0,1118.0,52.0
8952,YC08_R_10s_lowfps.mp4,1352,224,1655,731,1503.5,477.5,1508.0,507.0,1118.0,52.0
8953,YC08_R_10s_lowfps.mp4,1348,275,1603,623,1475.5,449.0,1508.0,507.0,1118.0,52.0
8954,YC08_R_10s_lowfps.mp4,1341,255,1600,618,1470.5,436.5,1508.0,507.0,1118.0,52.0
8955,YC08_R_10s_lowfps.mp4,1332,486,1659,770,1495.5,628.0,1508.0,507.0,1118.0,52.0
8956,YC08_R_10s_lowfps.mp4,1330,494,1656,768,1493.0,631.0,1508.0,507.0,1118.0,52.0
8957,YC08_R_10s_lowfps.mp4,1330,480,1666,779,1498.0,629.5,1508.0,507.0,1118.0,52.0
8958,YC08_R_10s_lowfps.mp4,1345,383,1673,756,1509.0,569.5,1508.0,507.0,1118.0,52.0
8959,YC08_R_10s_lowfps.mp4,1350,271,1602,605,1476.0,438.0,1508.0,507.0,1118.0,52.0
8960,YC08_R_10s_lowfps.mp4,1336,218,1651,734,1493.5,476.0,1508.0,507.0,1118.0,52.0
8961,YC08_R_10s_lowfps.mp4,1326,485,1672,762,1499.0,623.5,1508.0,507.0,1118.0,52.0
8962,YC08_R_10s_lowfps.mp4,1328,488,1665,762,1496.5,625.0,1508.0,507.0,1118.0,52.0
8963,YC08_R_10s_lowfps.mp4,1335,209,1666,744,1500.5,476.5,1508.0,507.0,1118.0,52.0
8964,YC08_R_10s_lowfps.mp4,1374,278,1627,655,1500.5,466.5,1508.0,507.0,1118.0,52.0
8965,YC08_R_10s_lowfps.mp4,1383,267,1627,673,1505.0,470.0,1508.0,507.0,1118.0,52.0
8966,YC08_R_10s_lowfps.mp4,1365,175,1690,747,1527.5,461.0,1508.0,507.0,1118.0,52.0
8967,YC08_R_10s_lowfps.mp4,1366,191,1691,746,1528.5,468.5,1508.0,507.0,1118.0,52.0
8968,YC08_R_10s_lowfps.mp4,1366,183,1695,748,1530.5,465.5,1508.0,507.0,1118.0,52.0
8969,YC08_R_10s_lowfps.mp4,1412,213,1631,616,1521.5,414.5,1508.0,507.0,1118.0,52.0
8970,YC08_R_10s_lowfps.mp4,1403,237,1634,606,1518.5,421.5,1508.0,507.0,1118.0,52.0
8971,YC08_R_10s_lowfps.mp4,1407,204,1623,624,1515.0,414.0,1508.0,507.0,1118.0,52.0
8972,YC08_R_10s_lowfps.mp4,1364,173,1698,745,1531.0,459.0,1508.0,507.0,1118.0,52.0
8973,YC08_R_10s_lowfps.mp4,1362,182,1696,748,1529.0,465.0,1508.0,507.0,1118.0,52.0
8974,YC08_R_10s_lowfps.mp4,1347,449,1712,762,1529.5,605.5,1508.0,507.0,1118.0,52.0
8975,YC08_R_10s_lowfps.mp4,1385,248,1628,656,1506.5,452.0,1508.0,507.0,1118.0,52.0
8976,YC08_R_10s_lowfps.mp4,1376,243,1614,617,1495.0,430.0,1508.0,507.0,1118.0,52.0
8977,YC08_R_10s_lowfps.mp4,1360,190,1668,727,1514.0,458.5,1508.0,507.0,1118.0,52.0
8978,YC08_R_10s_lowfps.mp4,1340,179,1679,736,1509.5,457.5,1508.0,507.0,1118.0,52.0
8979,YC08_R_10s_lowfps.mp4,1349,175,1684,744,1516.5,459.5,1508.0,507.0,1118.0,52.0
8980,YC08_R_10s_lowfps.mp4,1356,182,1689,742,1522.5,462.0,1508.0,507.0,1118.0,52.0
8981,YC08_R_10s_lowfps.mp4,1360,220,1671,731,1515.5,475.5,1508.0,507.0,1118.0,52.0
8982,YC08_R_10s_lowfps.mp4,1359,219,1673,734,1516.0,476.5,1508.0,507.0,1118.0,52.0
8983,YC08_R_10s_lowfps.mp4,1360,201,1687,740,1523.5,470.5,1508.0,507.0,1118.0,52.0
8984,YC08_R_10s_lowfps.mp4,1357,474,1714,751,1535.5,612.5,1508.0,507.0,1118.0,52.0
8985,YC08_R_10s_lowfps.mp4,1363,196,1699,748,1531.0,472.0,1508.0,507.0,1118.0,52.0
8986,YC08_R_10s_lowfps.mp4,1365,182,1687,733,1526.0,457.5,1508.0,507.0,1118.0,52.0
8987,YC08_R_10s_lowfps.mp4,1394,225,1646,639,1520.0,432.0,1508.0,507.0,1118.0,52.0
8988,YC08_R_10s_lowfps.mp4,1364,214,1669,718,1516.5,466.0,1508.0,507.0,1118.0,52.0
8989,YC08_R_10s_lowfps.mp4,1366,191,1702,743,1534.0,467.0,1508.0,507.0,1118.0,52.0
8990,YC08_R_10s_lowfps.mp4,1370,436,1715,749,1542.5,592.5,1508.0,507.0,1118.0,52.0
8992,YC08_R_10s_lowfps.mp4,1400,208,1650,653,1525.0,430.5,1508.0,507.0,1118.0,52.0
8993,YC08_R_10s_lowfps.mp4,1400,232,1641,627,1520.5,429.5,1508.0,507.0,1118.0,52.0
8994,YC08_R_10s_lowfps.mp4,1402,230,1646,637,1524.0,433.5,1508.0,507.0,1118.0,52.0
8995,YC08_R_10s_lowfps.mp4,1369,196,1681,721,1525.0,458.5,1508.0,507.0,1118.0,52.0
8996,YC08_R_10s_lowfps.mp4,1378,422,1713,741,1545.5,581.5,1508.0,507.0,1118.0,52.0
8997,YC08_R_10s_lowfps.mp4,1365,433,1715,755,1540.0,594.0,1508.0,507.0,1118.0,52.0
8998,YC08_R_10s_lowfps.mp4,1371,184,1686,729,1528.5,456.5,1508.0,507.0,1118.0,52.0
8999,YC08_R_10s_lowfps.mp4,1411,223,1647,633,1529.0,428.0,1508.0,507.0,1118.0,52.0
9000,YC08_R_10s_lowfps.mp4,1407,215,1639,610,1523.0,412.5,1508.0,507.0,1118.0,52.0
9001,YC08_R_10s_lowfps.mp4,1370,170,1699,743,1534.5,456.5,1508.0,507.0,1118.0,52.0
9002,YC08_R_10s_lowfps.mp4,1368,185,1694,742,1531.0,463.5,1508.0,507.0,1118.0,52.0
9003,YC08_R_10s_lowfps.mp4,1370,172,1702,742,1536.0,457.0,1508.0,507.0,1118.0,52.0
9004,YC08_R_10s_lowfps.mp4,1402,228,1650,631,1526.0,429.5,1508.0,507.0,1118.0,52.0
9005,YC08_R_10s_lowfps.mp4,1402,222,1642,635,1522.0,428.5,1508.0,507.0,1118.0,52.0
9006,YC08_R_10s_lowfps.mp4,1366,197,1677,715,1521.5,456.0,1508.0,507.0,1118.0,52.0
9007,YC08_R_10s_lowfps.mp4,1369,417,1719,748,1544.0,582.5,1508.0,507.0,1118.0,52.0
9008,YC08_R_10s_lowfps.mp4,1360,472,1718,752,1539.0,612.0,1508.0,507.0,1118.0,52.0
9009,YC08_R_10s_lowfps.mp4,1371,188,1679,719,1525.0,453.5,1508.0,507.0,1118.0,52.0
9010,YC08_R_10s_lowfps.mp4,1409,234,1644,619,1526.5,426.5,1508.0,507.0,1118.0,52.0
9011,YC08_R_10s_lowfps.mp4,1421,194,1636,631,1528.5,412.5,1508.0,507.0,1118.0,52.0
9012,YC08_R_10s_lowfps.mp4,1366,419,1716,740,1541.0,579.5,1508.0,507.0,1118.0,52.0
9013,YC08_R_10s_lowfps.mp4,1366,431,1712,746,1539.0,588.5,1508.0,507.0,1118.0,52.0
9014,YC08_R_10s_lowfps.mp4,1349,390,1697,748,1523.0,569.0,1508.0,507.0,1118.0,52.0
9015,YC08_R_10s_lowfps.mp4,1417,213,1646,631,1531.5,422.0,1508.0,507.0,1118.0,52.0
9016,YC08_R_10s_lowfps.mp4,1421,215,1636,621,1528.5,418.0,1508.0,507.0,1118.0,52.0
9017,YC08_R_10s_lowfps.mp4,1408,367,1695,754,1551.5,560.5,1508.0,507.0,1118.0,52.0
9018,YC08_R_10s_lowfps.mp4,1389,402,1699,749,1544.0,575.5,1508.0,507.0,1118.0,52.0
9019,YC08_R_10s_lowfps.mp4,1424,393,1686,743,1555.0,568.0,1508.0,507.0,1118.0,52.0
9020,YC08_R_10s_lowfps.mp4,1428,305,1683,729,1555.5,517.0,1508.0,507.0,1118.0,52.0
9021,YC08_R_10s_lowfps.mp4,1422,212,1658,624,1540.0,418.0,1508.0,507.0,1118.0,52.0
9022,YC08_R_10s_lowfps.mp4,1422,210,1660,626,1541.0,418.0,1508.0,507.0,1118.0,52.0
9023,YC08_R_10s_lowfps.mp4,1377,429,1715,757,1546.0,593.0,1508.0,507.0,1118.0,52.0
9024,YC08_R_10s_lowfps.mp4,1377,421,1723,763,1550.0,592.0,1508.0,507.0,1118.0,52.0
9025,YC08_R_10s_lowfps.mp4,1418,178,1667,653,1542.5,415.5,1508.0,507.0,1118.0,52.0
9026,YC08_R_10s_lowfps.mp4,1408,226,1659,636,1533.5,431.0,1508.0,507.0,1118.0,52.0
9027,YC08_R_10s_lowfps.mp4,1393,220,1640,622,1516.5,421.0,1508.0,507.0,1118.0,52.0
9028,YC08_R_10s_lowfps.mp4,1355,195,1682,735,1518.5,465.0,1508.0,507.0,1118.0,52.0
9029,YC08_R_10s_lowfps.mp4,1332,470,1710,746,1521.0,608.0,1508.0,507.0,1118.0,52.0
9030,YC08_R_10s_lowfps.mp4,1322,482,1697,754,1509.5,618.0,1508.0,507.0,1118.0,52.0
9031,YC08_R_10s_lowfps.mp4,1361,199,1674,740,1517.5,469.5,1508.0,507.0,1118.0,52.0
9032,YC08_R_10s_lowfps.mp4,1365,216,1669,728,1517.0,472.0,1508.0,507.0,1118.0,52.0
9033,YC08_R_10s_lowfps.mp4,1360,212,1677,730,1518.5,471.0,1508.0,507.0,1118.0,52.0
9034,YC08_R_10s_lowfps.mp4,1348,196,1693,726,1520.5,461.0,1508.0,507.0,1118.0,52.0
9035,YC08_R_10s_lowfps.mp4,1346,201,1688,734,1517.0,467.5,1508.0,507.0,1118.0,52.0
9036,YC08_R_10s_lowfps.mp4,1341,208,1688,747,1514.5,477.5,1508.0,507.0,1118.0,52.0
9037,YC08_R_10s_lowfps.mp4,1361,233,1673,735,1517.0,484.0,1508.0,507.0,1118.0,52.0
9038,YC08_R_10s_lowfps.mp4,1357,236,1666,738,1511.5,487.0,1508.0,507.0,1118.0,52.0
9039,YC08_R_10s_lowfps.mp4,1335,196,1676,743,1505.5,469.5,1508.0,507.0,1118.0,52.0
9040,YC08_R_10s_lowfps.mp4,1331,468,1700,748,1515.5,608.0,1508.0,507.0,1118.0,52.0
9041,YC08_R_10s_lowfps.mp4,1333,459,1686,751,1509.5,605.0,1508.0,507.0,1118.0,52.0
9042,YC08_R_10s_lowfps.mp4,1409,228,1643,631,1526.0,429.5,1508.0,507.0,1118.0,52.0
9043,YC08_R_10s_lowfps.mp4,1391,269,1642,673,1516.5,471.0,1508.0,507.0,1118.0,52.0
9044,YC08_R_10s_lowfps.mp4,1396,254,1640,690,1518.0,472.0,1508.0,507.0,1118.0,52.0
9045,YC09_R_10s_lowfps.mp4,988,146,1251,500,1119.5,323.0,1149.0,315.0,759.0,0.0
9046,YC09_R_10s_lowfps.mp4,989,148,1252,496,1120.5,322.0,1149.0,315.0,759.0,0.0
9047,YC09_R_10s_lowfps.mp4,992,152,1256,498,1124.0,325.0,1149.0,315.0,759.0,0.0
9048,YC09_R_10s_lowfps.mp4,1004,145,1258,502,1131.0,323.5,1149.0,315.0,759.0,0.0
9049,YC09_R_10s_lowfps.mp4,1038,197,1292,518,1165.0,357.5,1149.0,315.0,759.0,0.0
9052,YC09_R_10s_lowfps.mp4,1032,119,1261,479,1146.5,299.0,1149.0,315.0,759.0,0.0
9053,YC09_R_10s_lowfps.mp4,1029,115,1263,496,1146.0,305.5,1149.0,315.0,759.0,0.0
9054,YC09_R_10s_lowfps.mp4,1032,114,1259,496,1145.5,305.0,1149.0,315.0,759.0,0.0
9056,YC09_R_10s_lowfps.mp4,1008,142,1283,499,1145.5,320.5,1149.0,315.0,759.0,0.0
9057,YC09_R_10s_lowfps.mp4,1018,109,1259,459,1138.5,284.0,1149.0,315.0,759.0,0.0
9060,YC09_R_10s_lowfps.mp4,1015,80,1292,505,1153.5,292.5,1149.0,315.0,759.0,0.0
9061,YC09_R_10s_lowfps.mp4,1023,114,1297,493,1160.0,303.5,1149.0,315.0,759.0,0.0
9062,YC09_R_10s_lowfps.mp4,1031,78,1294,527,1162.5,302.5,1149.0,315.0,759.0,0.0
9063,YC09_R_10s_lowfps.mp4,1028,122,1292,498,1160.0,310.0,1149.0,315.0,759.0,0.0
9064,YC09_R_10s_lowfps.mp4,1030,134,1289,489,1159.5,311.5,1149.0,315.0,759.0,0.0
9065,YC09_R_10s_lowfps.mp4,1012,125,1262,479,1137.0,302.0,1149.0,315.0,759.0,0.0
9066,YC09_R_10s_lowfps.mp4,1011,133,1285,494,1148.0,313.5,1149.0,315.0,759.0,0.0
9067,YC09_R_10s_lowfps.mp4,1024,97,1283,514,1153.5,305.5,1149.0,315.0,759.0,0.0
9068,YC09_R_10s_lowfps.mp4,1035,129,1288,485,1161.5,307.0,1149.0,315.0,759.0,0.0
9069,YC09_R_10s_lowfps.mp4,1025,119,1272,504,1148.5,311.5,1149.0,315.0,759.0,0.0
9070,YC09_R_10s_lowfps.mp4,1012,147,1278,493,1145.0,320.0,1149.0,315.0,759.0,0.0
9071,YC09_R_10s_lowfps.mp4,1022,138,1281,488,1151.5,313.0,1149.0,315.0,759.0,0.0
9072,YC09_R_10s_lowfps.mp4,1022,116,1287,500,1154.5,308.0,1149.0,315.0,759.0,0.0
9073,YC09_R_10s_lowfps.mp4,1031,146,1285,480,1158.0,313.0,1149.0,315.0,759.0,0.0
9074,YC09_R_10s_lowfps.mp4,1032,127,1281,498,1156.5,312.5,1149.0,315.0,759.0,0.0
9075,YC09_R_10s_lowfps.mp4,1011,128,1254,491,1132.5,309.5,1149.0,315.0,759.0,0.0
9076,YC09_R_10s_lowfps.mp4,1014,138,1283,507,1148.5,322.5,1149.0,315.0,759.0,0.0
9077,YC09_R_10s_lowfps.mp4,1016,92,1292,516,1154.0,304.0,1149.0,315.0,759.0,0.0
